Compound,Date,Negative,Neutral,News Source,Positive,Tweet Text,Tweets Ago
-0.3182,Sun Dec 17 16:40:01 +0000 2017,0.776,0.142,@CBSNews,0.082,"Treasury Sec. Mnuchin says lobbyists ""absolutely"" defeated in tax process: ""The reason why there are so many people… https://t.co/NAUfeJOfQY",4
0.5719,Sun Dec 17 16:31:00 +0000 2017,0.844,0.0,@CBSNews,0.156,"RT @FaceTheNation: ""I'm happy to say that he's doing well."" -Sen. John McCain's son-in-law @BDomenech reports on the senator's condition. ""…",5
0.2023,Sun Dec 17 16:20:01 +0000 2017,0.878,0.0,@CBSNews,0.122,Treasury Sec. Steven Mnuchin joined @FaceTheNation to discuss the GOP tax bill https://t.co/QNS04vSKip https://t.co/QcglQMaIhT,6
0.5267,Sun Dec 17 16:01:01 +0000 2017,0.841,0.0,@CBSNews,0.159,"Democrat Doug Jones made headlines last Tuesday winning the election for U.S. Senate in Alabama. 
This morning, the… https://t.co/EXQ8QTCtbj",7
0.0,Sun Dec 17 15:51:01 +0000 2017,1.0,0.0,@CBSNews,0.0,Sen. James Lankford joined @FaceTheNation to answer questions about the Russia investigation and the GOP tax plan… https://t.co/jy1WPTm3gi,8
0.8176,Sun Dec 17 15:21:01 +0000 2017,0.679,0.0,@CBSNews,0.321,Holiday gift ideas from Techno Claus (aka David Pogue) who delivers some gift suggestions for those on your list wh… https://t.co/JcEwdKCDsU,9
0.8916,Sun Dec 17 15:01:01 +0000 2017,0.559,0.0,@CBSNews,0.441,"As the surprise hit of this holiday season, L.O.L. Surprise has its own surprising backstory. The toy is inspired b… https://t.co/2YfUQLxbOi",10
0.0,Sun Dec 17 14:41:01 +0000 2017,1.0,0.0,@CBSNews,0.0,Sen. Chuck Schumer called on the TSA to formally test bomb-detection devices in New York City transit hubs in wake… https://t.co/rjpI2dagRs,11
-0.5859,Sun Dec 17 14:21:01 +0000 2017,0.504,0.307,@CBSNews,0.189,"U.S. Senator Cory Booker (D-NJ) is under increased security after death threat, Newark mayor says… https://t.co/6qnefdJ9Yq",12
0.0,Sun Dec 17 14:03:06 +0000 2017,1.0,0.0,@CBSNews,0.0,Symantec CEO on why consumers need to step up their cybersecurity https://t.co/M0IyeFlwPK https://t.co/hUC5k5mObU,13
-0.6124,Sun Dec 17 13:48:05 +0000 2017,0.643,0.357,@CBSNews,0.0,2 workers crushed when house flooded by Hurricane Harvey collapses https://t.co/9lWkYe2ZY3 https://t.co/wSWZyR47M1,14
-0.3182,Sun Dec 17 13:33:05 +0000 2017,0.827,0.173,@CBSNews,0.0,Plan released to divide donations among Las Vegas shooting victims https://t.co/SuDbpo5ecf https://t.co/plCyo4NTjc,15
0.0,Sun Dec 17 13:18:08 +0000 2017,1.0,0.0,@CBSNews,0.0,White House expects Western Wall to be part of Israel https://t.co/gceCCqQTZP https://t.co/ojEfIW9bip,16
-0.8591,Sun Dec 17 13:03:04 +0000 2017,0.537,0.463,@CBSNews,0.0,Iowa mom guilty in starving death of teen who weighed 85 pounds https://t.co/kp7ycSK57M https://t.co/dV4qf3oTUr,17
-0.6705,Sun Dec 17 12:48:04 +0000 2017,0.645,0.355,@CBSNews,0.0,"Texas attorney general's aide resigns after post disparaging ""pathetic"" women https://t.co/j3ane277VA https://t.co/KXksD7TCmu",18
0.0,Sun Dec 17 12:33:05 +0000 2017,1.0,0.0,@CBSNews,0.0,White House press secretary Sarah Sanders ends #PieGate https://t.co/rVOQS8kqGR https://t.co/OQoaJweqzd,19
0.2732,Sun Dec 17 17:34:28 +0000 2017,0.909,0.0,@CBSNews,0.091,"Sen. John McCain is ""doing well"" and is ""looking forward to heading back home to Arizona for the holidays,"" his son… https://t.co/THO8eLo7oJ",20
0.4019,Sun Dec 17 17:20:01 +0000 2017,0.863,0.0,@CBSNews,0.137,Sen. Bernie Sanders joined @FaceTheNation to discuss the GOP tax bill and the special election in Alabama… https://t.co/kqI5WzIAwg,21
0.0,Sun Dec 17 17:04:41 +0000 2017,1.0,0.0,@CBSNews,0.0,White House @PressSec Sarah Huckabee Sanders confirms on Twitter that President Trump spoke with Russian President… https://t.co/lT0GxQHWoz,22
0.0,Sun Dec 17 17:00:02 +0000 2017,1.0,0.0,@CBSNews,0.0,"Michael McDonald is back with ""Wide Open"" and at 65, the singer-songwriter is still soft-rock royalty with this lat… https://t.co/suaW8JKxSD",23
-0.3182,Sun Dec 17 16:40:01 +0000 2017,0.776,0.142,@CBSNews,0.082,"Treasury Sec. Mnuchin says lobbyists ""absolutely"" defeated in tax process: ""The reason why there are so many people… https://t.co/NAUfeJOfQY",24
0.5719,Sun Dec 17 16:31:00 +0000 2017,0.844,0.0,@CBSNews,0.156,"RT @FaceTheNation: ""I'm happy to say that he's doing well."" -Sen. John McCain's son-in-law @BDomenech reports on the senator's condition. ""…",25
0.2023,Sun Dec 17 16:20:01 +0000 2017,0.878,0.0,@CBSNews,0.122,Treasury Sec. Steven Mnuchin joined @FaceTheNation to discuss the GOP tax bill https://t.co/QNS04vSKip https://t.co/QcglQMaIhT,26
0.5267,Sun Dec 17 16:01:01 +0000 2017,0.841,0.0,@CBSNews,0.159,"Democrat Doug Jones made headlines last Tuesday winning the election for U.S. Senate in Alabama. 
This morning, the… https://t.co/EXQ8QTCtbj",27
0.0,Sun Dec 17 15:51:01 +0000 2017,1.0,0.0,@CBSNews,0.0,Sen. James Lankford joined @FaceTheNation to answer questions about the Russia investigation and the GOP tax plan… https://t.co/jy1WPTm3gi,28
0.8176,Sun Dec 17 15:21:01 +0000 2017,0.679,0.0,@CBSNews,0.321,Holiday gift ideas from Techno Claus (aka David Pogue) who delivers some gift suggestions for those on your list wh… https://t.co/JcEwdKCDsU,29
0.8916,Sun Dec 17 15:01:01 +0000 2017,0.559,0.0,@CBSNews,0.441,"As the surprise hit of this holiday season, L.O.L. Surprise has its own surprising backstory. The toy is inspired b… https://t.co/2YfUQLxbOi",30
0.0,Sun Dec 17 14:41:01 +0000 2017,1.0,0.0,@CBSNews,0.0,Sen. Chuck Schumer called on the TSA to formally test bomb-detection devices in New York City transit hubs in wake… https://t.co/rjpI2dagRs,31
-0.5859,Sun Dec 17 14:21:01 +0000 2017,0.504,0.307,@CBSNews,0.189,"U.S. Senator Cory Booker (D-NJ) is under increased security after death threat, Newark mayor says… https://t.co/6qnefdJ9Yq",32
0.0,Sun Dec 17 14:03:06 +0000 2017,1.0,0.0,@CBSNews,0.0,Symantec CEO on why consumers need to step up their cybersecurity https://t.co/M0IyeFlwPK https://t.co/hUC5k5mObU,33
-0.6124,Sun Dec 17 13:48:05 +0000 2017,0.643,0.357,@CBSNews,0.0,2 workers crushed when house flooded by Hurricane Harvey collapses https://t.co/9lWkYe2ZY3 https://t.co/wSWZyR47M1,34
-0.3182,Sun Dec 17 13:33:05 +0000 2017,0.827,0.173,@CBSNews,0.0,Plan released to divide donations among Las Vegas shooting victims https://t.co/SuDbpo5ecf https://t.co/plCyo4NTjc,35
0.0,Sun Dec 17 13:18:08 +0000 2017,1.0,0.0,@CBSNews,0.0,White House expects Western Wall to be part of Israel https://t.co/gceCCqQTZP https://t.co/ojEfIW9bip,36
-0.8591,Sun Dec 17 13:03:04 +0000 2017,0.537,0.463,@CBSNews,0.0,Iowa mom guilty in starving death of teen who weighed 85 pounds https://t.co/kp7ycSK57M https://t.co/dV4qf3oTUr,37
-0.6705,Sun Dec 17 12:48:04 +0000 2017,0.645,0.355,@CBSNews,0.0,"Texas attorney general's aide resigns after post disparaging ""pathetic"" women https://t.co/j3ane277VA https://t.co/KXksD7TCmu",38
0.0,Sun Dec 17 12:33:05 +0000 2017,1.0,0.0,@CBSNews,0.0,White House press secretary Sarah Sanders ends #PieGate https://t.co/rVOQS8kqGR https://t.co/OQoaJweqzd,39
0.2732,Sun Dec 17 17:34:28 +0000 2017,0.909,0.0,@CBSNews,0.091,"Sen. John McCain is ""doing well"" and is ""looking forward to heading back home to Arizona for the holidays,"" his son… https://t.co/THO8eLo7oJ",40
0.4019,Sun Dec 17 17:20:01 +0000 2017,0.863,0.0,@CBSNews,0.137,Sen. Bernie Sanders joined @FaceTheNation to discuss the GOP tax bill and the special election in Alabama… https://t.co/kqI5WzIAwg,41
0.0,Sun Dec 17 17:04:41 +0000 2017,1.0,0.0,@CBSNews,0.0,White House @PressSec Sarah Huckabee Sanders confirms on Twitter that President Trump spoke with Russian President… https://t.co/lT0GxQHWoz,42
0.0,Sun Dec 17 17:00:02 +0000 2017,1.0,0.0,@CBSNews,0.0,"Michael McDonald is back with ""Wide Open"" and at 65, the singer-songwriter is still soft-rock royalty with this lat… https://t.co/suaW8JKxSD",43
-0.3182,Sun Dec 17 16:40:01 +0000 2017,0.776,0.142,@CBSNews,0.082,"Treasury Sec. Mnuchin says lobbyists ""absolutely"" defeated in tax process: ""The reason why there are so many people… https://t.co/NAUfeJOfQY",44
0.5719,Sun Dec 17 16:31:00 +0000 2017,0.844,0.0,@CBSNews,0.156,"RT @FaceTheNation: ""I'm happy to say that he's doing well."" -Sen. John McCain's son-in-law @BDomenech reports on the senator's condition. ""…",45
0.2023,Sun Dec 17 16:20:01 +0000 2017,0.878,0.0,@CBSNews,0.122,Treasury Sec. Steven Mnuchin joined @FaceTheNation to discuss the GOP tax bill https://t.co/QNS04vSKip https://t.co/QcglQMaIhT,46
0.5267,Sun Dec 17 16:01:01 +0000 2017,0.841,0.0,@CBSNews,0.159,"Democrat Doug Jones made headlines last Tuesday winning the election for U.S. Senate in Alabama. 
This morning, the… https://t.co/EXQ8QTCtbj",47
0.0,Sun Dec 17 15:51:01 +0000 2017,1.0,0.0,@CBSNews,0.0,Sen. James Lankford joined @FaceTheNation to answer questions about the Russia investigation and the GOP tax plan… https://t.co/jy1WPTm3gi,48
0.8176,Sun Dec 17 15:21:01 +0000 2017,0.679,0.0,@CBSNews,0.321,Holiday gift ideas from Techno Claus (aka David Pogue) who delivers some gift suggestions for those on your list wh… https://t.co/JcEwdKCDsU,49
0.8916,Sun Dec 17 15:01:01 +0000 2017,0.559,0.0,@CBSNews,0.441,"As the surprise hit of this holiday season, L.O.L. Surprise has its own surprising backstory. The toy is inspired b… https://t.co/2YfUQLxbOi",50
0.0,Sun Dec 17 14:41:01 +0000 2017,1.0,0.0,@CBSNews,0.0,Sen. Chuck Schumer called on the TSA to formally test bomb-detection devices in New York City transit hubs in wake… https://t.co/rjpI2dagRs,51
-0.5859,Sun Dec 17 14:21:01 +0000 2017,0.504,0.307,@CBSNews,0.189,"U.S. Senator Cory Booker (D-NJ) is under increased security after death threat, Newark mayor says… https://t.co/6qnefdJ9Yq",52
0.0,Sun Dec 17 14:03:06 +0000 2017,1.0,0.0,@CBSNews,0.0,Symantec CEO on why consumers need to step up their cybersecurity https://t.co/M0IyeFlwPK https://t.co/hUC5k5mObU,53
-0.6124,Sun Dec 17 13:48:05 +0000 2017,0.643,0.357,@CBSNews,0.0,2 workers crushed when house flooded by Hurricane Harvey collapses https://t.co/9lWkYe2ZY3 https://t.co/wSWZyR47M1,54
-0.3182,Sun Dec 17 13:33:05 +0000 2017,0.827,0.173,@CBSNews,0.0,Plan released to divide donations among Las Vegas shooting victims https://t.co/SuDbpo5ecf https://t.co/plCyo4NTjc,55
0.0,Sun Dec 17 13:18:08 +0000 2017,1.0,0.0,@CBSNews,0.0,White House expects Western Wall to be part of Israel https://t.co/gceCCqQTZP https://t.co/ojEfIW9bip,56
-0.8591,Sun Dec 17 13:03:04 +0000 2017,0.537,0.463,@CBSNews,0.0,Iowa mom guilty in starving death of teen who weighed 85 pounds https://t.co/kp7ycSK57M https://t.co/dV4qf3oTUr,57
-0.6705,Sun Dec 17 12:48:04 +0000 2017,0.645,0.355,@CBSNews,0.0,"Texas attorney general's aide resigns after post disparaging ""pathetic"" women https://t.co/j3ane277VA https://t.co/KXksD7TCmu",58
0.0,Sun Dec 17 12:33:05 +0000 2017,1.0,0.0,@CBSNews,0.0,White House press secretary Sarah Sanders ends #PieGate https://t.co/rVOQS8kqGR https://t.co/OQoaJweqzd,59
0.2732,Sun Dec 17 17:34:28 +0000 2017,0.909,0.0,@CBSNews,0.091,"Sen. John McCain is ""doing well"" and is ""looking forward to heading back home to Arizona for the holidays,"" his son… https://t.co/THO8eLo7oJ",60
0.4019,Sun Dec 17 17:20:01 +0000 2017,0.863,0.0,@CBSNews,0.137,Sen. Bernie Sanders joined @FaceTheNation to discuss the GOP tax bill and the special election in Alabama… https://t.co/kqI5WzIAwg,61
0.0,Sun Dec 17 17:04:41 +0000 2017,1.0,0.0,@CBSNews,0.0,White House @PressSec Sarah Huckabee Sanders confirms on Twitter that President Trump spoke with Russian President… https://t.co/lT0GxQHWoz,62
0.0,Sun Dec 17 17:00:02 +0000 2017,1.0,0.0,@CBSNews,0.0,"Michael McDonald is back with ""Wide Open"" and at 65, the singer-songwriter is still soft-rock royalty with this lat… https://t.co/suaW8JKxSD",63
-0.3182,Sun Dec 17 16:40:01 +0000 2017,0.776,0.142,@CBSNews,0.082,"Treasury Sec. Mnuchin says lobbyists ""absolutely"" defeated in tax process: ""The reason why there are so many people… https://t.co/NAUfeJOfQY",64
0.5719,Sun Dec 17 16:31:00 +0000 2017,0.844,0.0,@CBSNews,0.156,"RT @FaceTheNation: ""I'm happy to say that he's doing well."" -Sen. John McCain's son-in-law @BDomenech reports on the senator's condition. ""…",65
0.2023,Sun Dec 17 16:20:01 +0000 2017,0.878,0.0,@CBSNews,0.122,Treasury Sec. Steven Mnuchin joined @FaceTheNation to discuss the GOP tax bill https://t.co/QNS04vSKip https://t.co/QcglQMaIhT,66
0.5267,Sun Dec 17 16:01:01 +0000 2017,0.841,0.0,@CBSNews,0.159,"Democrat Doug Jones made headlines last Tuesday winning the election for U.S. Senate in Alabama. 
This morning, the… https://t.co/EXQ8QTCtbj",67
0.0,Sun Dec 17 15:51:01 +0000 2017,1.0,0.0,@CBSNews,0.0,Sen. James Lankford joined @FaceTheNation to answer questions about the Russia investigation and the GOP tax plan… https://t.co/jy1WPTm3gi,68
0.8176,Sun Dec 17 15:21:01 +0000 2017,0.679,0.0,@CBSNews,0.321,Holiday gift ideas from Techno Claus (aka David Pogue) who delivers some gift suggestions for those on your list wh… https://t.co/JcEwdKCDsU,69
0.8916,Sun Dec 17 15:01:01 +0000 2017,0.559,0.0,@CBSNews,0.441,"As the surprise hit of this holiday season, L.O.L. Surprise has its own surprising backstory. The toy is inspired b… https://t.co/2YfUQLxbOi",70
0.0,Sun Dec 17 14:41:01 +0000 2017,1.0,0.0,@CBSNews,0.0,Sen. Chuck Schumer called on the TSA to formally test bomb-detection devices in New York City transit hubs in wake… https://t.co/rjpI2dagRs,71
-0.5859,Sun Dec 17 14:21:01 +0000 2017,0.504,0.307,@CBSNews,0.189,"U.S. Senator Cory Booker (D-NJ) is under increased security after death threat, Newark mayor says… https://t.co/6qnefdJ9Yq",72
0.0,Sun Dec 17 14:03:06 +0000 2017,1.0,0.0,@CBSNews,0.0,Symantec CEO on why consumers need to step up their cybersecurity https://t.co/M0IyeFlwPK https://t.co/hUC5k5mObU,73
-0.6124,Sun Dec 17 13:48:05 +0000 2017,0.643,0.357,@CBSNews,0.0,2 workers crushed when house flooded by Hurricane Harvey collapses https://t.co/9lWkYe2ZY3 https://t.co/wSWZyR47M1,74
-0.3182,Sun Dec 17 13:33:05 +0000 2017,0.827,0.173,@CBSNews,0.0,Plan released to divide donations among Las Vegas shooting victims https://t.co/SuDbpo5ecf https://t.co/plCyo4NTjc,75
0.0,Sun Dec 17 13:18:08 +0000 2017,1.0,0.0,@CBSNews,0.0,White House expects Western Wall to be part of Israel https://t.co/gceCCqQTZP https://t.co/ojEfIW9bip,76
-0.8591,Sun Dec 17 13:03:04 +0000 2017,0.537,0.463,@CBSNews,0.0,Iowa mom guilty in starving death of teen who weighed 85 pounds https://t.co/kp7ycSK57M https://t.co/dV4qf3oTUr,77
-0.6705,Sun Dec 17 12:48:04 +0000 2017,0.645,0.355,@CBSNews,0.0,"Texas attorney general's aide resigns after post disparaging ""pathetic"" women https://t.co/j3ane277VA https://t.co/KXksD7TCmu",78
0.0,Sun Dec 17 12:33:05 +0000 2017,1.0,0.0,@CBSNews,0.0,White House press secretary Sarah Sanders ends #PieGate https://t.co/rVOQS8kqGR https://t.co/OQoaJweqzd,79
0.2732,Sun Dec 17 17:34:28 +0000 2017,0.909,0.0,@CBSNews,0.091,"Sen. John McCain is ""doing well"" and is ""looking forward to heading back home to Arizona for the holidays,"" his son… https://t.co/THO8eLo7oJ",80
0.4019,Sun Dec 17 17:20:01 +0000 2017,0.863,0.0,@CBSNews,0.137,Sen. Bernie Sanders joined @FaceTheNation to discuss the GOP tax bill and the special election in Alabama… https://t.co/kqI5WzIAwg,81
0.0,Sun Dec 17 17:04:41 +0000 2017,1.0,0.0,@CBSNews,0.0,White House @PressSec Sarah Huckabee Sanders confirms on Twitter that President Trump spoke with Russian President… https://t.co/lT0GxQHWoz,82
0.0,Sun Dec 17 17:00:02 +0000 2017,1.0,0.0,@CBSNews,0.0,"Michael McDonald is back with ""Wide Open"" and at 65, the singer-songwriter is still soft-rock royalty with this lat… https://t.co/suaW8JKxSD",83
-0.3182,Sun Dec 17 16:40:01 +0000 2017,0.776,0.142,@CBSNews,0.082,"Treasury Sec. Mnuchin says lobbyists ""absolutely"" defeated in tax process: ""The reason why there are so many people… https://t.co/NAUfeJOfQY",84
0.5719,Sun Dec 17 16:31:00 +0000 2017,0.844,0.0,@CBSNews,0.156,"RT @FaceTheNation: ""I'm happy to say that he's doing well."" -Sen. John McCain's son-in-law @BDomenech reports on the senator's condition. ""…",85
0.2023,Sun Dec 17 16:20:01 +0000 2017,0.878,0.0,@CBSNews,0.122,Treasury Sec. Steven Mnuchin joined @FaceTheNation to discuss the GOP tax bill https://t.co/QNS04vSKip https://t.co/QcglQMaIhT,86
0.5267,Sun Dec 17 16:01:01 +0000 2017,0.841,0.0,@CBSNews,0.159,"Democrat Doug Jones made headlines last Tuesday winning the election for U.S. Senate in Alabama. 
This morning, the… https://t.co/EXQ8QTCtbj",87
0.0,Sun Dec 17 15:51:01 +0000 2017,1.0,0.0,@CBSNews,0.0,Sen. James Lankford joined @FaceTheNation to answer questions about the Russia investigation and the GOP tax plan… https://t.co/jy1WPTm3gi,88
0.8176,Sun Dec 17 15:21:01 +0000 2017,0.679,0.0,@CBSNews,0.321,Holiday gift ideas from Techno Claus (aka David Pogue) who delivers some gift suggestions for those on your list wh… https://t.co/JcEwdKCDsU,89
0.8916,Sun Dec 17 15:01:01 +0000 2017,0.559,0.0,@CBSNews,0.441,"As the surprise hit of this holiday season, L.O.L. Surprise has its own surprising backstory. The toy is inspired b… https://t.co/2YfUQLxbOi",90
0.0,Sun Dec 17 14:41:01 +0000 2017,1.0,0.0,@CBSNews,0.0,Sen. Chuck Schumer called on the TSA to formally test bomb-detection devices in New York City transit hubs in wake… https://t.co/rjpI2dagRs,91
-0.5859,Sun Dec 17 14:21:01 +0000 2017,0.504,0.307,@CBSNews,0.189,"U.S. Senator Cory Booker (D-NJ) is under increased security after death threat, Newark mayor says… https://t.co/6qnefdJ9Yq",92
0.0,Sun Dec 17 14:03:06 +0000 2017,1.0,0.0,@CBSNews,0.0,Symantec CEO on why consumers need to step up their cybersecurity https://t.co/M0IyeFlwPK https://t.co/hUC5k5mObU,93
-0.6124,Sun Dec 17 13:48:05 +0000 2017,0.643,0.357,@CBSNews,0.0,2 workers crushed when house flooded by Hurricane Harvey collapses https://t.co/9lWkYe2ZY3 https://t.co/wSWZyR47M1,94
-0.3182,Sun Dec 17 13:33:05 +0000 2017,0.827,0.173,@CBSNews,0.0,Plan released to divide donations among Las Vegas shooting victims https://t.co/SuDbpo5ecf https://t.co/plCyo4NTjc,95
0.0,Sun Dec 17 13:18:08 +0000 2017,1.0,0.0,@CBSNews,0.0,White House expects Western Wall to be part of Israel https://t.co/gceCCqQTZP https://t.co/ojEfIW9bip,96
-0.8591,Sun Dec 17 13:03:04 +0000 2017,0.537,0.463,@CBSNews,0.0,Iowa mom guilty in starving death of teen who weighed 85 pounds https://t.co/kp7ycSK57M https://t.co/dV4qf3oTUr,97
-0.6705,Sun Dec 17 12:48:04 +0000 2017,0.645,0.355,@CBSNews,0.0,"Texas attorney general's aide resigns after post disparaging ""pathetic"" women https://t.co/j3ane277VA https://t.co/KXksD7TCmu",98
0.0,Sun Dec 17 12:33:05 +0000 2017,1.0,0.0,@CBSNews,0.0,White House press secretary Sarah Sanders ends #PieGate https://t.co/rVOQS8kqGR https://t.co/OQoaJweqzd,99
0.2732,Sun Dec 17 17:34:28 +0000 2017,0.909,0.0,@CBSNews,0.091,"Sen. John McCain is ""doing well"" and is ""looking forward to heading back home to Arizona for the holidays,"" his son… https://t.co/THO8eLo7oJ",100
0.4019,Sun Dec 17 17:20:01 +0000 2017,0.863,0.0,@CBSNews,0.137,Sen. Bernie Sanders joined @FaceTheNation to discuss the GOP tax bill and the special election in Alabama… https://t.co/kqI5WzIAwg,101
0.0,Sun Dec 17 17:04:41 +0000 2017,1.0,0.0,@CBSNews,0.0,White House @PressSec Sarah Huckabee Sanders confirms on Twitter that President Trump spoke with Russian President… https://t.co/lT0GxQHWoz,102
